Family,Species,SpecCode,MaxSizeTL,Diet,Schooling,Position,a,b,FormFactor,Linf,LinfType,LinfTL,K,Kmax,O,lon,lat,sstmean,pelnpp,Method,Country,Locality,GrowthRef
Epinephelidae,Epinephelus fuscoguttatus,4460,120,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01023,3.03,0.011236101,80.69,FL,80.69,0.16,0.064074259,3.600922087,150,-20,25.71651982,197.5401967,Otolith rings,Australia,Central Great Barrier Reef (between 18o20S and 21o50S),"Pears et al. (2006) Demography of a large grouper, Epinephelus fuscoguttatus, from Australian Great Barrier Reef: implications for fishery management. Mar Ecol Prog Ser, 307: 259-272"
Epinephelidae,Epinephelus guttatus,15,76,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01148,3.04,0.013009538,52,TL,52,0.24,0.099754528,3.350082017,-77.8,17,28.14305121,114.4909662,Length-Frequency,Jamaica,Pedro Bank,29
Epinephelidae,Epinephelus guttatus,15,76,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01148,3.04,0.013009538,56.8,TL,56.8,0.119,0.060670445,3.134126575,-64.69,18.33,27.87900795,94.28083737,Mark-recapture,Virgin Islands US,St. John,1475
Epinephelidae,Epinephelus guttatus,15,76,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01148,3.04,0.013009538,42,SL,52.02372,0.18,0.074894872,3.22560148,-64.8,32.35,22.99665027,203.7300844,Otolith rings,Bermuda,NA,3090
Epinephelidae,Epinephelus guttatus,15,76,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01148,3.04,0.013009538,47.1,TL,47.1,0.2,0.066117144,3.171463483,-80.8,31.4,22.1769875,492.8533341,Unknown,USA,"North Carolina through the Dry Tortugas, Florida",45317
Epinephelidae,Epinephelus hexagonatus,6660,29.5,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.00912,3,0.00912,29.5,TL,29.5,0.91,0.91,3.314645055,73,8.3,29.26232066,157.6338585,Length-Frequency,India,Lakshadweep lagoons,48600
Epinephelidae,Epinephelus itajara,16,250,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01072,3.03,0.011774292,201,TL,201,0.126,0.076191601,4.41114911,-83,27,25.01724489,208.7541304,Otolith rings,USA,Gulf of Mexico (eastern),4841
Epinephelidae,Epinephelus labriformis,8196,60,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01585,3.05,0.018532298,36.4,TL,36.4,0.247,0.077430731,3.01609132,-104.2,18.9,28.40252058,326.9368577,Scale rings,Mexico,"Bay of Santiago, Colima",7185
Epinephelidae,Epinephelus labriformis,8196,60,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01585,3.05,0.018532298,25.6,SL,31.643392,0.318,0.072024639,2.98465905,-105.4,20.6,27.43633876,728.4350574,Otolith rings,Mexico,Puerto Vallarta,46367
Epinephelidae,Epinephelus labriformis,8196,60,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01585,3.05,0.018532298,31,SL,38.31817,0.214,0.075578354,3.005575391,-90.6,-1,23.26294817,204.3655067,Otolith rings,Galapagos,"Isabela, Floreana and Santa Cruz",46367
Epinephelidae,Epinephelus latifasciatus,7350,168.6,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.01096,3.04,0.012420256,82.1,TL,82.1,0.328,0.062071251,3.944591877,48.2,29.3,24.83864372,651.3155597,Otolith rings,Kuwait,NA,3627
Epinephelidae,Epinephelus maculatus,5350,60.5,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01023,3.03,0.011236101,40,SL,50.0454,0.28,0.180791458,3.365602903,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,3090
Epinephelidae,Epinephelus maculatus,5350,60.5,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01023,3.03,0.011236101,37.1,TL,37.1,0.51,0.165140891,3.326279618,151.8,7.45,29.45609608,78.16194618,Otolith rings,Micronesia,Chuuk Lagoon,"Rhodes et al. (2016) Growth and reproduction of the highfin grouper Epinephelus maculatus. J Fish Biol, 88:1856-1869"
Epinephelidae,Epinephelus malabaricus,6439,215,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.0123,3.05,0.014381531,125,TL,125,0.8,0.227204373,4.770122973,93.1,13,29.06545927,79.80343151,Length-Frequency,India,Anadaman Islands,96335
Epinephelidae,Epinephelus marginatus,6470,150,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01023,3.06,0.01234115,114.5,TL,114.5,0.093,0.049586592,3.762740933,11,35,21.00000263,2015.29618,Unknown,Tunisia,NA,5533
Epinephelidae,Epinephelus marginatus,6470,150,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01023,3.06,0.01234115,135.89999,TL,135.89999,0.08,0.063570564,3.870632733,9.25,41.33,18.42772847,173.9029696,Scale rings,France,"Natural Marine Reserve of Lavezzi Islands, Corsica",45317
Epinephelidae,Epinephelus marginatus,6470,150,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01023,3.06,0.01234115,78.5,TL,78.5,0.16,0.035420157,3.616627158,8,37,19.91374927,242.2379159,Scale rings,Algeria,Annaba Gulf,57636
Epinephelidae,Epinephelus merra,4923,31,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01096,3.06,0.013221799,41,TL,41,0.4,0.767027483,3.357685247,150.7,-2.6,30.46326909,89.15784552,Unknown,Papua New Guinea,Kavieng,1475
Epinephelidae,Epinephelus merra,4923,31,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01096,3.06,0.013221799,18,SL,22.72914,0.27,0.131072028,2.590384342,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,3111
Epinephelidae,Epinephelus merra,4923,31,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01096,3.06,0.013221799,28.5,TL,28.5,0.65,0.534414295,3.200752388,73,8.3,29.26232066,157.6338585,Length-Frequency,India,Lakshadweep lagoons,48600
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,93,TL,93,0.113,0.057398709,3.56210517,-90,22,26.62325124,122.9542272,Otolith rings,Mexico,Campeche Bank,3090
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,80.2,TL,80.2,0.159,0.057532723,3.563117974,-90,22,26.62325124,122.9542272,Otolith rings,Mexico,Campeche Bank,11658
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,82.1,TL,82.1,0.135,0.051539987,3.515347348,-90,22,26.62325124,122.9542272,Otolith rings,Mexico,Campeche Bank,11658
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,86,TL,86,0.1,0.04245985,3.431181497,-90,22,26.62325124,122.9542272,Other rings,Mexico,Campeche Bank,11658
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,87.5,TL,87.5,0.099,0.043733599,3.444018261,-90,22,26.62325124,122.9542272,Other rings,Mexico,Campeche Bank,11658
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,89.1,TL,89.1,0.123,0.05663846,3.556314479,-90,22,26.62325124,122.9542272,Other rings,Mexico,Campeche Bank,11658
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,92,TL,92,0.101,0.050048419,3.502593409,-90,22,26.62325124,122.9542272,Length-Frequency,Mexico,Campeche Bank,11658
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,92.8,TL,92.8,0.112,0.056610898,3.556103092,-90,22,26.62325124,122.9542272,Otolith rings,Mexico,Campeche Bank,11658
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,93.6,TL,93.6,0.12,0.061858926,3.594605418,-90,22,26.62325124,122.9542272,Unknown,Mexico,Campeche Bank,11658
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,98.5,TL,98.5,0.171,0.099078182,3.799181074,-90,22,26.62325124,122.9542272,Length-Frequency,Mexico,Campeche Bank,11658
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,96.3,TL,96.3,0.1,0.055018806,3.54371421,-90,22,26.62325124,122.9542272,Other rings,Mexico,Campeche,11824
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,78.9,TL,78.9,0.178,0.062041246,3.595883557,-83,27.9,24.26869624,651.3197437,Otolith rings,USA,"Louisiana to Key West, Florida",12457
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,92.6,TL,92.6,0.159,0.079971064,3.706135917,-83,27.9,24.26869624,651.3197437,Otolith rings,USA,"Louisiana to Key West, Florida",12457
Epinephelidae,Epinephelus morio,17,125,Mobile invertebrate feeder,Solitary,Benthic Reef associated,0.01413,3.01,0.014578813,93.8,TL,93.8,0.153,0.07925669,3.702238974,-80.5,28.5,24.67898748,626.3522565,Unknown,USA,North Carolina to Key West Florida,12457
Epinephelidae,Epinephelus morrhua,5353,90,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01288,3.04,0.014596067,56.2,SL,69.69455669,0.22,0.121767071,3.606552651,152.6,-3,30.31073564,48.97943611,Otolith rings,Papua New Guinea,Lihir Island group (seamount),82366
Epinephelidae,Epinephelus multinotatus,7354,100,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.00933,3.01,0.00962635,72.6,TL,72.6,0.273,0.131106034,3.69884268,48.2,29.3,24.83864372,651.3155597,Otolith rings,Kuwait,NA,3639
Epinephelidae,Epinephelus multinotatus,7354,100,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.00933,3.01,0.00962635,57,TL,57,0.27,0.074502058,3.453388267,46.3,-9.42,27.79349011,100.0121513,Otolith rings,Seychelles,"Aldabra atoll (9�24� S, 46�20� E)",105556
Epinephelidae,Epinephelus ongus,6472,40,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.01072,2.99,0.010389982,52.6,TL,52.6,0.33,0.615341787,3.434427692,150.7,-2.6,30.46326909,89.15784552,Unknown,Papua New Guinea,Kavieng,1475
Epinephelidae,Epinephelus polylepis,7358,61,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.01023,3.02,0.010890194,64.8,TL,64.8,0.195,0.224053529,3.453432521,48.2,29.3,24.83864372,651.3155597,Otolith rings,Kuwait,NA,3639
Epinephelidae,Epinephelus polyphekadion,6473,113.7,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01072,3.05,0.012534147,44.7,TL,44.7,0.25,0.028632776,3.228386285,158.16,6.77,29.65007064,44.29733418,Otolith rings,Micronesia,"Kehpara, Pohnpei (6� 55� N, 158� 15� E)",105392
Epinephelidae,Epinephelus polyphekadion,6473,113.7,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01072,3.05,0.012534147,57.9,TL,57.9,0.18,0.037585018,3.346537585,46.3,-9.42,27.79349011,100.0121513,Otolith rings,Seychelles,"Aldabra atoll (9�24� S, 46�20� E)",105556
Epinephelidae,Epinephelus rivulatus,6001,39,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.0123,3.03,0.013509682,27.9,SL,34.21646701,0.49,0.362374015,3.22788155,166.4,-22.4,24.71902689,225.1728797,Otolith rings,New Caledonia,NA,3111
Epinephelidae,Epinephelus rivulatus,6001,39,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.0123,3.03,0.013509682,34.536,TL,34.536,0.378,0.285601908,3.124485608,113.95,-21.93,25.66910135,463.3317837,Otolith rings,Australia,Ningaloo Reef,"Thillainat et al. (2016) Estimating the role of three mesopredatory fishes in coral reef food webs at Ningaloo Reef, Western Australia. Coral Reefs, 35:261-269"
Epinephelidae,Epinephelus sexfasciatus,4825,40,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.0123,3.02,0.013093782,30.9,SL,39.211482,0.51,0.487189677,3.369584391,123.5,11.5,29.06974336,151.2679967,Length-Frequency,Philippines,Visayan Sea,1263
Epinephelidae,Epinephelus striatus,18,122,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01148,3.04,0.013009538,90,TL,90,0.09,0.044524291,3.4752653,-77.3,17.7,28.48861941,119.5676289,Mark-recapture,Jamaica,NA,29
Epinephelidae,Epinephelus striatus,18,122,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01148,3.04,0.013009538,76,TL,76,0.12,0.040147856,3.430330643,-78.6,22.6,27.39316383,183.3767931,Otolith rings,Cuba,Northeast Zone,8540
Epinephelidae,Epinephelus striatus,18,122,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01148,3.04,0.013009538,92.8,TL,92.8,0.1,0.05310506,3.55180419,-82.36,23.17,27.78804973,67.21570102,Unknown,Cuba,NA,8540
Epinephelidae,Epinephelus striatus,18,122,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01148,3.04,0.013009538,94,TL,94,0.06,0.03282433,3.342864152,-79,21.2,28.18365229,168.6042986,Otolith rings,Cuba,Southwest Zone,8540
Epinephelidae,Epinephelus tauvina,4461,75,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01445,3.05,0.016895375,92,TL,92,0.171,0.274748229,3.791045847,48.2,29.3,24.83864372,651.3155597,Otolith rings,Kuwait,NA,3639
Epinephelidae,Epinephelus tauvina,4461,75,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01445,3.05,0.016895375,102,TL,102,0.121,0.247022125,3.744846799,48.2,29.3,24.83864372,651.3155597,Otolith rings,Kuwait,NA,3639
Epinephelidae,Epinephelus tauvina,4461,75,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01445,3.05,0.016895375,102,TL,102,0.131,0.267437177,3.779332724,48.2,29.3,24.83864372,651.3155597,Otolith rings,Kuwait,NA,3639
Epinephelidae,Epinephelus tauvina,4461,75,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01445,3.05,0.016895375,99.1,TL,99.1,0.15,0.28639608,3.809078015,48.2,29.3,24.83864372,651.3155597,Length-Frequency,Kuwait,Arabian Gulf,6157
Epinephelidae,Epinephelus tukula,5525,200,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01479,3.05,0.017292914,115,TL,115,0.13,0.035984909,3.896926075,46.3,-9.42,27.79349011,100.0121513,Otolith rings,Seychelles,"Aldabra atoll (9�24� S, 46�20� E)",105556
Epinephelidae,Hyporthodus nigritus,1207,230,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01288,3.05,0.015059684,163,TL,163,0.137,0.061607022,4.271318606,-80.8,31.4,22.1769875,492.8533341,Otolith rings,USA,South Atlantic Bight,3090
Epinephelidae,Hyporthodus nigritus,1207,230,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01288,3.05,0.015059684,239,TL,239,0.05,0.054659047,4.219350452,-80.5,28.5,24.67898748,626.3522565,Otolith rings,USA,Southeast region,11824
Epinephelidae,Hyporthodus niveatus,1208,122,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01622,3.04,0.018381073,132,TL,132,0.09,0.107992794,3.860063065,-81.6,24.7,27.14053914,522.9047925,Otolith rings,USA,"Lower Florida Keys, 137-259 m.",3083
Epinephelidae,Hyporthodus niveatus,1208,122,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01622,3.04,0.018381073,126,TL,126,0.074,0.079734205,3.728312954,-77,33.5,24.78199518,146.4078879,Otolith rings,USA,North and South Carolina,3094
Epinephelidae,Hyporthodus niveatus,1208,122,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01622,3.04,0.018381073,94.8,TL,94.8,0.122,0.068064244,3.659587311,-79,32.8,22.68189681,289.1334369,Otolith rings,USA,"off North and South Carolina (between 31_�09'N and 34_�44'N;  42-302 m depths)",45886
Epinephelidae,Hyporthodus niveatus,1208,122,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01622,3.04,0.018381073,112,TL,112,0.119,0.097638617,3.816289904,-79,32.8,22.68189681,289.1334369,Otolith rings,USA,"off North and South Carolina (between 31_�09'N and 34_�44'N;  42-302 m depths)",45886
Epinephelidae,Hyporthodus niveatus,1208,122,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01622,3.04,0.018381073,148.39999,TL,148.39999,0.069,0.108558237,3.862331067,-43.1,-23.7,24.18924267,121.3187223,Scale rings,Brazil,Southeastern region,83877
Epinephelidae,Hyporthodus quernus,6371,122,Fish-cephalopod feeder,Solitary,Bentho-pelagic Reef dwelling,0.0138,3.05,0.016135376,82.3,NG,82.3,0.157,0.062964093,3.64163844,-155,19.8,25.63294882,74.20400676,Otolith rings,Hawaii,Hawaii,97043
Epinephelidae,Hyporthodus quernus,6371,122,Fish-cephalopod feeder,Solitary,Bentho-pelagic Reef dwelling,0.0138,3.05,0.016135376,113,TL,113,0.119,0.099609142,3.840844683,-155,19.8,25.63294882,74.20400676,Unknown,Hawaii,Hawaii,97043
Epinephelidae,Mycteroperca bonaci,1209,150,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01,3.05,0.011692301,120,TL,120,0.16,0.09532065,4.030003614,-80.8,24.9,27.06079248,1082.684387,Otolith rings,USA,South Florida,3090
Epinephelidae,Mycteroperca bonaci,1209,150,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01,3.05,0.011692301,131,TL,131,0.169,0.123413488,4.142179245,-80.5,28.5,24.67898748,626.3522565,Unknown,USA,Florida waters,45317
Epinephelidae,Mycteroperca interstitialis,1211,84,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.00774,3.08,0.009939876,85.4,TL,85.4,0.057,0.05925167,3.28298033,-61,11,28.20000125,532.8522131,Otolith rings,Trinidad and Tobago,NA,36872
Epinephelidae,Mycteroperca microlepis,1212,145,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.01122,3.04,0.012714897,124,TL,124,0.124,0.086343959,3.936427148,-82.65,27.75,24.85885756,1553.976298,Otolith rings,USA,"Tampa Bay, Florida",312
Epinephelidae,Mycteroperca microlepis,1212,145,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.01122,3.04,0.012714897,101,SL,124.4808166,0.156,0.109603184,4.040018361,-83,27.9,24.26869624,651.3197437,Otolith rings,USA,Florida (west coast),3090
Epinephelidae,Mycteroperca microlepis,1212,145,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.01122,3.04,0.012714897,129,TL,129,0.122,0.093086628,3.96908249,-77,33.5,24.78199518,146.4078879,Otolith rings,USA,North and South Carolina,3090
Epinephelidae,Mycteroperca microlepis,1212,145,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.01122,3.04,0.012714897,130,TL,130,0.155,0.120397541,4.080812807,-85.8,30.1,23.24917924,529.4631789,Length-Frequency,USA,"Panama City, Florida",3111
Epinephelidae,Mycteroperca microlepis,1212,145,Fish-cephalopod feeder,Solitary,Benthic Reef associated,0.01122,3.04,0.012714897,119,TL,119,0.166,0.105091178,4.02176145,-83,27,25.01724489,208.7541304,Unknown,USA,Eastern Gulf of Mexico,45317
Epinephelidae,Mycteroperca olfax,8204,120,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.00977,3.06,0.011786221,93,TL,93,0.181,0.099976949,3.841606078,-90.6,-1,23.26294817,204.3655067,Otolith rings,Galapagos,NA,6930
Epinephelidae,Mycteroperca phenax,1213,107,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.00774,3.08,0.009939876,56,SL,72.03364,0.166,0.065662289,3.57394807,-83,27.9,24.26869624,651.3197437,Otolith rings,USA,Florida (west coast),3090
Epinephelidae,Mycteroperca phenax,1213,107,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.00774,3.08,0.009939876,99,FL,103.33026,0.092,0.084774138,3.684895432,-77,33.5,24.78199518,146.4078879,Otolith rings,USA,North and South Carolina,3090
Epinephelidae,Mycteroperca rosacea,9398,86,Mobile invertebrate feeder,Solitary,Benthic Reef dwelling,0.01122,3.06,0.013535455,108,TL,108,0.0924,0.15704907,3.700824534,-110.1,24.4,25.35119935,249.0526532,Otolith rings,Mexico,"Esp�_ritu Santo and Cerralvo Is., Gulf of California",54300
Epinephelidae,Mycteroperca rubra,1214,144,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.0114,3.02,0.012135701,56.7,SL,70.33635,0.329,0.063391302,3.762421521,29.9,31.3,22.37502829,604.0876316,Unknown,Egypt,Levantine Sea,96811
Epinephelidae,Mycteroperca tigris,1215,101,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01122,3.06,0.013535455,74,TL,74,0.11,0.053310752,3.394197822,-79,21.2,28.18365229,168.6042986,Otolith rings,Cuba,Southwest Zone,8540
Epinephelidae,Mycteroperca venenosa,1216,100,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01096,3.05,0.012814762,86,TL,86,0.17,0.119788893,3.720516552,-77.3,17.7,28.48861941,119.5676289,Otolith rings,Jamaica,reefs,29
Epinephelidae,Mycteroperca venenosa,1216,100,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01096,3.05,0.012814762,89.5,TL,89.5,0.086,0.066477902,3.464777307,-64.69,18.33,27.87900795,94.28083737,Mark-recapture,Virgin Islands US,St. John,1475
Epinephelidae,Mycteroperca venenosa,1216,100,Fish-cephalopod feeder,Solitary,Benthic Reef dwelling,0.01096,3.05,0.012814762,95.8,FL,99.6026213,0.11,0.108988092,3.679479052,-80.5,28.5,24.67898748,626.3522565,Otolith rings,USA,Southeastern waters (North Carolina - Florida Keys),104144
