"Location","Site","Sitename","Sitenumber","Habitat","Date","Depth","Dimension","Loc_abbrev","ID_number","ID","Family","Genus","Species","Tax","SL","TL","Full_ID","Lat","Long","Notes","Genspe","Kmax","Md","Weight","Growth","MortLoss"
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","359","UAE18359","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",28.1,34.5,"UAE18359_HELCFUSC_28.1",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00451753857366789,0.436,0.0057140811806752,0.00196520453229725
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","360","UAE18360","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",27.5,31.8,"UAE18360_HELCFUSC_27.5",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00481141078595637,0.369,0.00720251366255542,0.00177114630700844
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","361","UAE18361","Gobiidae","Asterropteryx","semipunctata","ASTESEMI",27.4,34.7,"UAE18361_ASTESEMI_27.4",25.49182,56.36369,"Vial","Ast. semipunctata",1.90932559967041,0.0022336788003597,0.6,0.00825085799485386,0.0013387115977529
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","362","UAE18362","Gobiidae","Asterropteryx","semipunctata","ASTESEMI",30.5,35.6,"UAE18362_ASTESEMI_30.5",25.49182,56.36369,"Vial","Ast. semipunctata",1.90932559967041,0.00218995945282506,0.887,0.0115331585885189,0.00194036859489463
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","363","UAE18363","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",16.4,31.2,"UAE18363_HELCFUSC_16.4",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00488292740461721,0.342,0.00721589711580539,0.00166589065084123
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","364","UAE18364","Gobiidae","Gnatholepis","speA","GNATSPEA",32.9,41.4,"UAE18364_GNATSPEA_32.9",25.49182,56.36369,"Vial","Gna. speA",2.12373292446136,0.00202966806174544,0.779,0.00611687607664704,0.00157950793945197
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","365","UAE18365","Gobiidae","Gnatholepis","speA","GNATSPEA",31.8,40.2,"UAE18365_GNATSPEA_31.8",25.49182,56.36369,"Vial","Gna. speA",2.12373292446136,0.0020760915050927,0.756,0.00650953120143321,0.00156789706580382
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","366","UAE18366","Blenniidae","Ecsenius","pulcher","ECSEPULC",35.6,43,"UAE18366_ECSEPULC_35.6",25.49182,56.36369,"Vial","Ecs. pulcher",0.569602638483047,0.00105424465569966,0.777,0.00566148433269699,0.00081871645792453
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","367","UAE18367","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",24.8,30.8,"UAE18367_HELCFUSC_24.8",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00493200237157992,0.299,0.00663411662084296,0.00147103814541899
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","368","UAE18368","Blenniidae","Ecsenius","pulcher","ECSEPULC",32.5,40,"UAE18368_ECSEPULC_32.5",25.49182,56.36369,"Vial","Ecs. pulcher",0.569602638483047,0.00111449960949253,0.643,0.00526358017131276,0.000716224059050915
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","369","UAE18369","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",29.8,35.6,"UAE18369_HELCFUSC_29.8",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00440938886170484,0.464,0.00500124006579229,0.00204145234560105
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","370","UAE18370","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.7,28.2,"UAE18370_HELCFUSC_23.7",25.49182,56.36369,"UAE-jar","Hel. fuscopinna",7.38193893432617,0.00528151839567388,0.272,0.00817065965929852,0.00143278603017388
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","371","UAE18371","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",22.7,27.8,"UAE18371_HELCFUSC_22.7",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00534053024924323,0.241,0.00756294521659027,0.00128363708780822
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","372","UAE18372","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",25,30.1,"UAE18372_HELCFUSC_25",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00502071689189486,0.291,0.00703180837000939,0.00145736704049019
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","373","UAE18373","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",25.8,34,"UAE18373_HELCFUSC_25.8",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00456877762126257,0.31,0.00440650662367842,0.00141309055629793
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","374","UAE18374","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",22.8,28.5,"UAE18374_HELCFUSC_22.8",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00523824677690392,0.235,0.00682861131144743,0.00122776950532593
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","375","UAE18375","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.4,28.2,"UAE18375_HELCFUSC_23.4",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00528151839567388,0.236,0.00708924882203842,0.00124315258500381
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","376","UAE18376","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.2,26.6,"UAE18376_HELCFUSC_23.2",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00552720408728044,0.23,0.00820147080679684,0.00126775015567608
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","377","UAE18377","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.4,24.6,"UAE18377_HELCFUSC_23.4",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.0058749134456563,0.182,0.00796191053099115,0.00106609955945905
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","378","UAE18378","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.5,28.2,"UAE18378_HELCFUSC_23.5",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00528151839567388,0.282,0.00847105155853743,0.00148546198716557
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","379","UAE18379","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",24.8,30.6,"UAE18379_HELCFUSC_24.8",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00495697457687709,0.312,0.00709579666643196,0.00154274922466002
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","380","UAE18380","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",25.9,31.8,"UAE18380_HELCFUSC_25.9",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00481141078595637,0.362,0.00706588061204624,0.00173754732557467
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","381","UAE18381","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",21.5,28,"UAE18381_HELCFUSC_21.5",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00531083307973931,0.224,0.00687801208403706,0.00118647324049465
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","382","UAE18382","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23,28.3,"UAE18382_HELCFUSC_23",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.005267002075971,0.262,0.00778394614041855,0.00137632680407959
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","383","UAE18383","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",23.8,28.7,"UAE18383_HELCFUSC_23.8",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00520985514125073,0.245,0.00696179260691572,0.00127309530894536
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","384","UAE18384","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",22.9,27.5,"UAE18384_HELCFUSC_22.9",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00538581050854418,0.218,0.00706640221307326,0.00117095060136116
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","385","UAE18385","Syngnathidae","Corythoichthys","speA","CORYSPEA",69.3,71.3,"UAE18385_CORYSPEA_69.3",25.49182,56.36369,"Comm","Cor. speA",0.620088636875153,0.000784914229599365,0.216,0.000781063605886717,0.000169474953241292
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","386","UAE18386","Gobiidae","Eviota","guttata","EVIOGUTT",18.5,22.5,"UAE18386_EVIOGUTT_18.5",25.49182,56.36369,"Vial","Evi. guttata",7.95515108108521,0.00627965513550072,0.132,0.00364337872105713,0.000826317268726833
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","387","UAE18387","Gobiidae","Eviota","punyit","EVIOPUNY",20.3,23.4,"UAE18387_EVIOPUNY_20.3",25.49182,56.36369,"Vial","Evi. punyit",9.90586614608765,0.00608897456959221,0.146,0.00120799203186933,0.000886289252492639
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","388","UAE18388","Gobiidae","Eviota","guttata","EVIOGUTT",21.2,26.5,"UAE18388_EVIOGUTT_21.2",25.49182,56.36369,"Vial","Evi. guttata",7.95515108108521,0.00552534631269373,0.223,0.00301162432008624,0.00122875445468459
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","389","UAE18389","Gobiidae","Eviota","guttata","EVIOGUTT",18.9,23.8,"UAE18389_EVIOGUTT_18.9",25.49182,56.36369,"Vial","Evi. guttata",7.95515108108521,0.00600915634582544,0.158,0.00355268101625282,0.000946599721307828
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","390","UAE18390","Gobiidae","Eviota","guttata","EVIOGUTT",18.6,22.8,"UAE18390_EVIOGUTT_18.6",25.49182,56.36369,"Vial","Evi. guttata",7.95515108108521,0.00621473004667497,0.121,0.00319045441242889,0.000749650485147535
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","391","UAE18391","Gobiidae","Eviota","guttata","EVIOGUTT",19.6,24.8,"UAE18391_EVIOGUTT_19.6",25.49182,56.36369,"Vial","Evi. guttata",7.95515108108521,0.00581877978068284,0.165,0.0031226214565026,0.000957310772462728
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","392","UAE18392","Syngnathidae","Corythoichthys","speA","CORYSPEA",74.2,77.2,"UAE18392_CORYSPEA_74.2",25.49182,56.36369,"Comm","Cor. speA",0.620088636875153,0.000738877544028246,0.263,0.000771747432580565,0.00019425302064448
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","393","UAE18393","Syngnathidae","Corythoichthys","speA","CORYSPEA",70,73.2,"UAE18393_CORYSPEA_70",25.49182,56.36369,"UAE-jar","Cor. speA",0.620088636875153,0.000769370974567994,0.215,0.000727666541808413,0.000165351143190647
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","394","UAE18394","Blenniidae","Antennablennius","speA","ANTESPEA",27.7,32.5,"UAE18394_ANTESPEA_27.7",25.49182,56.36369,"Vial","Ant. speA",2.37049031257629,0.00246373935880068,0.318,0.00332764155296895,0.000782504776372905
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","395","UAE18395","Blenniidae","Antennablennius","speA","ANTESPEA",21.3,25.3,"UAE18395_ANTESPEA_21.3",25.49182,56.36369,"Vial","Ant. speA",2.37049031257629,0.00299311202443546,0.197,0.0037481859970238,0.000588761514683504
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","396","UAE18396","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",22.9,27.8,"UAE18396_HELCFUSC_22.9",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00534053024924323,0.208,0.00652735520767957,0.00110786935379298
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","397","UAE18397","Gobiidae","Gnatholepis","speA","GNATSPEA",22.4,27.6,"UAE18397_GNATSPEA_22.4",25.49182,56.36369,"Vial","Gna. speA",2.12373292446136,0.00277683333463175,0.194,0.00399709517605358,0.000537958410820401
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","398","UAE18398","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",19.8,24.1,"UAE18398_HELCFUSC_19.8",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00597002967539633,0.154,0.00708185181271836,0.000916645646623184
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","399","UAE18399","Blenniidae","Antennablennius","speA","ANTESPEA",20.8,24.6,"UAE18399_ANTESPEA_20.8",25.49182,56.36369,"Vial","Ant. speA",2.37049031257629,0.00305945221648489,0.17,0.00342202442358113,0.000519312066501905
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","400","UAE18400","Gobiidae","Hetereleotris","vulgaris","HETEVULG",23.4,26.1,"UAE18400_HETEVULG_23.4",25.49182,56.36369,"Vial","Het. vulgaris",5.9648003578186,0.00495952548173506,0.243,0.00635760529173764,0.00120218110399318
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","401","UAE18401","Gobiidae","Hetereleotris","vulgaris","HETEVULG",19.1,23.5,"UAE18401_HETEVULG_19.1",25.49182,56.36369,"Vial","Het. vulgaris",5.9648003578186,0.00538342328339507,0.163,0.00563779308256284,0.000875140256423487
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","402","UAE18402","Gobiidae","Hetereleotris","vulgaris","HETEVULG",20.8,26,"UAE18402_HETEVULG_20.8",25.49182,56.36369,"Vial","Het. vulgaris",5.9648003578186,0.00497439663126303,0.202,0.00534392708790477,0.0010023330515757
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","403","UAE18403","Gobiidae","Hetereleotris","vulgaris","HETEVULG",20.5,24.9,"UAE18403_HETEVULG_20.5",25.49182,56.36369,"Vial","Het. vulgaris",5.9648003578186,0.00514513757023539,0.191,0.00569696452134242,0.000980197488103124
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","404","UAE18404","Gobiidae","Hetereleotris","vulgaris","HETEVULG",27.5,34,"UAE18404_HETEVULG_27.5",25.49182,56.36369,"Vial","Het. vulgaris",5.9648003578186,0.0040393358328897,0.477,0.0041114580691626,0.00192287700478602
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","405","UAE18405","Gobiidae","Hetereleotris","vulgaris","HETEVULG",17,20.5,"UAE18405_HETEVULG_17",25.49182,56.36369,"Vial","Het. vulgaris",5.9648003578186,0.00599334749083741,0.112,0.0052693130173326,0.000669247399571018
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","406","UAE18406","Gobiidae","Eviota","guttata","EVIOGUTT",20,24.9,"UAE18406_EVIOGUTT_20",25.49182,56.36369,"Vial","Evi. guttata",7.95515108108521,0.00580051044471943,0.171,0.00317805316906184,0.000989016113869451
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","407","UAE18407","Tripterygiidae","Helcogramma","fuscopinna","HELCFUSC",21.1,25,"UAE18407_HELCFUSC_21.1",25.49182,56.36369,"Vial","Hel. fuscopinna",7.38193893432617,0.00580132296253012,0.169,0.00710172371622263,0.000977585195201249
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","408","UAE18408","Gobiidae","Coryogalops","anomalus","CORYANOM",18.8,23.4,"UAE18408_CORYANOM_18.8",25.49182,56.36369,"Vial","Cor. anomalus",2.13704252243042,0.00313304230808163,0.136,0.00355796935705351,0.000425426965560476
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","409","UAE18409","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",20.4,23.9,"UAE18409_ENNEVENT_20.4",25.49182,56.36369,"Vial","Enn. ventermaculus",5.9648003578186,0.00531274297055404,0.209,0.00710898224406253,0.00110741895993596
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","410","UAE18410","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.9,24.9,"UAE18410_ENNEVENT_19.9",25.49182,56.36369,"Vial","Enn. ventermaculus",5.9648003578186,0.00514513757023539,0.281,0.00859461918580584,0.00144207065003653
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","411","UAE18411","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.7,24.1,"UAE18411_ENNEVENT_18.7",25.49182,56.36369,"Vial","Enn. ventermaculus",5.9648003578186,0.00527820716837147,0.136,0.0045295058659572,0.00071594505957228
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","412","UAE18412","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.9,24.5,"UAE18412_ENNEVENT_19.9",25.49182,56.36369,"Vial","Enn. ventermaculus",5.9648003578186,0.00521068140903725,0.175,0.00558647393627493,0.00090949763753729
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","413","UAE18413","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",19.9,24,"UAE18413_ENNEVENT_19.9",25.49182,56.36369,"Vial","Enn. ventermaculus",5.9648003578186,0.00529540937628963,0.175,0.00589018698487337,0.000924247347055149
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","414","UAE18414","Muraenidae","Gymnothorax","speA","GYMNSPEA",98,98,"UAE18414_GYMNSPEA_98",25.49182,56.36369,"Comm","Gym. speA",0.130538135766983,0.000450863136205882,1.09,0.00608135210268394,0.000491330048837995
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.7,21,"UAE18---_ENNEVENT_16.7",25.49182,56.36369,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00588061734233834,0.097,0.00444861011316536,0.000568745954531008
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.1,21.6,"UAE18---_ENNEVENT_18.1",25.49182,56.36369,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00575168378957655,0.129,0.00556527324520642,0.000739837513539238
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.1,20,"UAE18---_ENNEVENT_17.1",25.49182,56.36369,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00611125233738851,0.109,0.00553399297467817,0.000664095211217991
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.3,23.2,"UAE18---_ENNEVENT_18.3",25.49182,56.36369,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00543789335582727,0.136,0.00497693228783643,0.000737546329771135
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",18.6,22.3,"UAE18---_ENNEVENT_18.6",25.49182,56.36369,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00560932643476539,0.137,0.00550171289327807,0.000766326424685523
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",17.9,20.6,"UAE18---_ENNEVENT_17.9",25.49182,56.36369,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00597039910590965,0.111,0.00530206772738086,0.000660739897600752
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Tripterygiidae","Enneapterygius","ventermaculus","ENNEVENT",16.5,20.1,"UAE18---_ENNEVENT_16.5",25.49182,56.36369,"NPNT-Lot","Enn. ventermaculus",5.9648003578186,0.00608723953399009,0.102,0.0051262151019415,0.000619012482408289
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",25,32.7,"UAE18---_HETEVULG_25",25.49182,56.36369,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00416294784993972,0.352,0.00384107324009877,0.00146231176752676
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",22.8,28.7,"UAE18---_HETEVULG_22.8",25.49182,56.36369,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00460612362884126,0.279,0.00538439030373466,0.00128215334714629
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",18.5,23.6,"UAE18---_HETEVULG_18.5",25.49182,56.36369,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00536554804110363,0.157,0.00537385871202254,0.000840135134180907
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",19.1,24.6,"UAE18---_HETEVULG_19.1",25.49182,56.36369,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00519411325377816,0.185,0.00569806846014828,0.000958419726894671
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",16.4,20,"UAE18---_HETEVULG_16.4",25.49182,56.36369,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00611125233738851,0.105,0.00519740922521896,0.000639724744751275
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","---","UAE18---","Gobiidae","Hetereleotris","vulgaris","HETEVULG",16.1,20.2,"UAE18---_HETEVULG_16.1",25.49182,56.36369,"NPNT-Lot","Het. vulgaris",5.9648003578186,0.00606344574021585,0.095,0.00460782589845686,0.000574284514343409
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","415","UAE18415","Ostraciidae","Ostracion","cubicus","OSTRCUBI",65.2,80.3,"UAE18415_OSTRCUBI_65.2",25.49182,56.36369,"Comm","Ost. cubicus",0.231410048902035,0.000671355761859935,19,0.147217357670486,0.0127514786070768
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","416","UAE18416","Ostraciidae","Ostracion","cubicus","OSTRCUBI",51.4,64.5,"UAE18416_OSTRCUBI_51.4",25.49182,56.36369,"Comm","Ost. cubicus",0.231410048902035,0.000793098844412175,9.662,0.0972555383036507,0.0076598831109793
"GoO","Snoopy","SnoopyIII","B11","Rockyreef","2/5/18",4.7,285,"UAE18","417","UAE18417","Blenniidae","Ecsenius","pulcher","ECSEPULC",33,40.7,"UAE18417_ECSEPULC_33",25.49182,56.36369,"Comm","Ecs. pulcher",0.569602638483047,0.00109972853972788,0.749,0.00596514487328882,0.000823243920869243
